"Subject","Shape","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",568,0.568,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",700,0.7,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",911,0.911,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",656,0.656,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",952,0.952,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",800,0.8,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",807,0.807,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",679,0.679,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",751,0.751,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",728,0.728,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",779,0.779,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",762,0.762,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","m",776,0.776,0
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",745,0.745,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",729,0.729,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",711,0.711,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",697,0.697,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",684,0.684,1
5,"T.bmp","friend","Close","Friend","Friend","Close","Matching","n",699,0.699,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",718,0.718,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",908,0.908,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",677,0.677,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",663,0.663,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",787,0.787,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",859,0.859,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",591,0.591,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",829,0.829,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",804,0.804,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",935,0.935,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",785,0.785,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",550,0.55,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",741,0.741,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",637,0.637,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",778,0.778,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",626,0.626,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",712,0.712,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",734,0.734,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",855,0.855,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",768,0.768,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",733,0.733,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",1007,1.007,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",1053,1.053,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",636,0.636,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",777,0.777,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",837,0.837,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",743,0.743,1
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
5,"T.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",600,0.6,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",714,0.714,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",604,0.604,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",571,0.571,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",734,0.734,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",1095,1.095,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",759,0.759,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",940,0.94,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",640,0.64,0
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",906,0.906,0
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",658,0.658,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",814,0.814,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",948,0.948,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",886,0.886,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",655,0.655,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",884,0.884,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",832,0.832,0
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",876,0.876,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",680,0.68,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",802,0.802,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",486,0.486,0
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",1031,1.031,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",724,0.724,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",981,0.981,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",566,0.566,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",602,0.602,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",697,0.697,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",1003,1.003,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",1017,1.017,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",850,0.85,1
5,"T.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",629,0.629,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",978,0.978,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",911,0.911,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",726,0.726,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",868,0.868,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",759,0.759,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",725,0.725,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",907,0.907,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1098,1.098,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",845,0.845,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",775,0.775,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",677,0.677,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",663,0.663,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",838,0.838,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",751,0.751,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",830,0.83,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",665,0.665,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",675,0.675,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",865,0.865,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",1050,1.05,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",779,0.779,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",851,0.851,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",886,0.886,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",585,0.585,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",619,0.619,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",561,0.561,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",935,0.935,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",661,0.661,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","",0,0,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",703,0.703,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",909,0.909,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",717,0.717,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",679,0.679,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",823,0.823,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",744,0.744,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",752,0.752,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",763,0.763,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","m",535,0.535,0
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",704,0.704,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",797,0.797,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",732,0.732,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",650,0.65,1
6,"C.bmp","friend","Close","Self","Self","Self","Nonmatching","n",673,0.673,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",944,0.944,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",998,0.998,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",819,0.819,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",1083,1.083,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",831,0.831,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",884,0.884,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",1069,1.069,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",719,0.719,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",603,0.603,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",589,0.589,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",756,0.756,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",740,0.74,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",621,0.621,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",780,0.78,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",1013,1.013,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",795,0.795,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",847,0.847,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",460,0.46,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",787,0.787,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",859,0.859,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",401,0.401,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",754,0.754,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",870,0.87,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",1056,1.056,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",658,0.658,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",862,0.862,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",597,0.597,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",513,0.513,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",655,0.655,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",797,0.797,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",734,0.734,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",879,0.879,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",679,0.679,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",745,0.745,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",897,0.897,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",884,0.884,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",750,0.75,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",583,0.583,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",580,0.58,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",774,0.774,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",596,0.596,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",646,0.646,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",418,0.418,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",837,0.837,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",726,0.726,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",760,0.76,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",852,0.852,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",857,0.857,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",758,0.758,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",709,0.709,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",778,0.778,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",632,0.632,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",742,0.742,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",679,0.679,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",490,0.49,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",673,0.673,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",686,0.686,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",831,0.831,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",589,0.589,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",835,0.835,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",971,0.971,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",572,0.572,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",504,0.504,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",745,0.745,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",493,0.493,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",590,0.59,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",688,0.688,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",622,0.622,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",642,0.642,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",640,0.64,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",689,0.689,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",564,0.564,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",660,0.66,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",806,0.806,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",648,0.648,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",859,0.859,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",633,0.633,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","",0,0,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",631,0.631,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",703,0.703,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",815,0.815,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",617,0.617,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",757,0.757,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",733,0.733,0
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",780,0.78,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","m",782,0.782,1
6,"C.bmp","self","Self","Self","Self","Self","Matching","n",778,0.778,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",1004,1.004,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",858,0.858,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","",0,0,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",723,0.723,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",972,0.972,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",1020,1.02,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",849,0.849,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",724,0.724,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",894,0.894,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",384,0.384,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",526,0.526,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",484,0.484,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",1019,1.019,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",642,0.642,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",683,0.683,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","m",775,0.775,0
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",722,0.722,1
6,"C.bmp","stranger","Stranger","Self","Self","Self","Nonmatching","n",622,0.622,1
