,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,word,MATCHkey,RT,correct,question,response,condition,TaskType,Association
15951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,youhappy,NA,Yhappy_G,597,1,NA,g,pair,RG_congruent,youhappy
16051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,622,1,NA,h,pair,RG_congruent,friendneutral
16181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,happyyou,NA,Yhappy_G,473,1,NA,g,pair,RG_congruent,happyyou
16253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,neutral,NA,Yhappy_G,663,1,NA,h,single,RG_congruent,neutral
16351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,trapeze,NA,friend,NA,Yhappy_G,836,1,NA,h,single,RG_congruent,friend
16451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,613,1,NA,h,pair,RG_congruent,neutralfriend
16551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,you,NA,Yhappy_G,542,1,NA,g,single,RG_congruent,you
16651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,youhappy,NA,Yhappy_G,554,1,NA,g,pair,RG_congruent,youhappy
16751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,neutral,NA,Yhappy_G,691,1,NA,h,single,RG_congruent,neutral
16851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,happyyou,NA,Yhappy_G,769,1,NA,g,pair,RG_congruent,happyyou
16951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,606,1,NA,h,pair,RG_congruent,neutralfriend
17051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,631,1,NA,h,pair,RG_congruent,friendneutral
17181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,you,NA,Yhappy_G,599,0,NA,h,single,RG_congruent,you
17253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,friend,NA,Yhappy_G,927,0,NA,g,single,RG_congruent,friend
17351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,you,NA,Yhappy_G,742,1,NA,g,single,RG_congruent,you
17451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,friend,NA,Yhappy_G,700,1,NA,h,single,RG_congruent,friend
17551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,happyyou,NA,Yhappy_G,628,1,NA,g,pair,RG_congruent,happyyou
17651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,you,NA,Yhappy_G,726,1,NA,g,single,RG_congruent,you
17751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,trapeze,NA,friend,NA,Yhappy_G,617,1,NA,h,single,RG_congruent,friend
17851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,you,NA,Yhappy_G,718,1,NA,g,single,RG_congruent,you
17951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,trapeze,NA,friend,NA,Yhappy_G,472,1,NA,h,single,RG_congruent,friend
18051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,you,NA,Yhappy_G,685,1,NA,g,single,RG_congruent,you
18181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,you,NA,Yhappy_G,564,1,NA,g,single,RG_congruent,you
18253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,pentagon,NA,you,NA,Yhappy_G,501,1,NA,g,single,RG_congruent,you
18351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,neutral,NA,Yhappy_G,682,1,NA,h,single,RG_congruent,neutral
18451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,square,NA,happy,NA,Yhappy_G,516,1,NA,g,single,RG_congruent,happy
18551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,kite,NA,neutral,NA,Yhappy_G,657,1,NA,h,single,RG_congruent,neutral
18651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,pentagon,square,youhappy,NA,Yhappy_G,538,1,NA,g,pair,RG_congruent,youhappy
18751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,neutral,NA,Yhappy_G,754,1,NA,h,single,RG_congruent,neutral
18851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,square,NA,happy,NA,Yhappy_G,612,1,NA,g,single,RG_congruent,happy
18951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,kite,NA,neutral,NA,Yhappy_G,597,1,NA,h,single,RG_congruent,neutral
19051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,774,1,NA,h,pair,RG_congruent,neutralfriend
19181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,trapeze,NA,friend,NA,Yhappy_G,743,1,NA,h,single,RG_congruent,friend
19253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,-400,pentagon,NA,you,NA,Yhappy_G,468,1,NA,g,single,RG_congruent,you
19351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400,square,NA,happy,NA,Yhappy_G,698,1,NA,g,single,RG_congruent,happy
19451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,635,1,NA,h,pair,RG_congruent,friendneutral
19551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,2,400; -400,square,pentagon,happyyou,NA,Yhappy_G,588,1,NA,g,pair,RG_congruent,happyyou
19651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,friend,NA,Yhappy_G,875,0,NA,g,single,RG_congruent,friend
19751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,friend,NA,Yhappy_G,714,1,NA,h,single,RG_congruent,friend
19851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,friend,NA,Yhappy_G,421,1,NA,h,single,RG_congruent,friend
19951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,youhappy,NA,Yhappy_G,517,1,NA,g,pair,RG_congruent,youhappy
20051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,you,NA,Yhappy_G,796,1,NA,g,single,RG_congruent,you
20181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,you,NA,Yhappy_G,398,1,NA,g,single,RG_congruent,you
20253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,youhappy,NA,Yhappy_G,512,1,NA,g,pair,RG_congruent,youhappy
20351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,706,1,NA,h,pair,RG_congruent,neutralfriend
20451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,friend,NA,Yhappy_G,685,1,NA,h,single,RG_congruent,friend
20551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,friend,NA,Yhappy_G,540,1,NA,h,single,RG_congruent,friend
20651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,you,NA,Yhappy_G,669,1,NA,g,single,RG_congruent,you
20751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,you,NA,Yhappy_G,516,1,NA,g,single,RG_congruent,you
20851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,happyyou,NA,Yhappy_G,562,1,NA,g,pair,RG_congruent,happyyou
20951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,643,1,NA,h,pair,RG_congruent,neutralfriend
21051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,happy,NA,Yhappy_G,553,1,NA,g,single,RG_congruent,happy
21181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,youhappy,NA,Yhappy_G,590,1,NA,g,pair,RG_congruent,youhappy
21253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,happyyou,NA,Yhappy_G,735,1,NA,g,pair,RG_congruent,happyyou
21351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,you,NA,Yhappy_G,540,1,NA,g,single,RG_congruent,you
21451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,860,1,NA,h,pair,RG_congruent,friendneutral
21551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,happy,NA,Yhappy_G,491,1,NA,g,single,RG_congruent,happy
21651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,friend,NA,Yhappy_G,744,1,NA,h,single,RG_congruent,friend
21751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,neutral,NA,Yhappy_G,786,1,NA,h,single,RG_congruent,neutral
21851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,friend,NA,Yhappy_G,665,1,NA,h,single,RG_congruent,friend
21951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,happyyou,NA,Yhappy_G,595,1,NA,g,pair,RG_congruent,happyyou
22051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,you,NA,Yhappy_G,652,1,NA,g,single,RG_congruent,you
22181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,687,1,NA,h,pair,RG_congruent,friendneutral
22253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,you,NA,Yhappy_G,741,1,NA,g,single,RG_congruent,you
22351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,you,NA,Yhappy_G,493,1,NA,g,single,RG_congruent,you
22451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,neutral,NA,Yhappy_G,500,1,NA,h,single,RG_congruent,neutral
22551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,739,1,NA,h,pair,RG_congruent,friendneutral
22651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,youhappy,NA,Yhappy_G,613,1,NA,g,pair,RG_congruent,youhappy
22751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,friend,NA,Yhappy_G,735,1,NA,h,single,RG_congruent,friend
22851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,neutral,NA,Yhappy_G,542,1,NA,h,single,RG_congruent,neutral
22951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,neutral,NA,Yhappy_G,521,1,NA,h,single,RG_congruent,neutral
23051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,592,1,NA,h,pair,RG_congruent,friendneutral
23181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,neutral,NA,Yhappy_G,591,1,NA,h,single,RG_congruent,neutral
23253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,neutral,NA,Yhappy_G,476,1,NA,h,single,RG_congruent,neutral
23351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,happy,NA,Yhappy_G,483,1,NA,g,single,RG_congruent,happy
23451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,neutral,NA,Yhappy_G,596,1,NA,h,single,RG_congruent,neutral
23551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,676,1,NA,h,pair,RG_congruent,neutralfriend
23651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,neutral,NA,Yhappy_G,557,1,NA,h,single,RG_congruent,neutral
23751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,trapeze,NA,friend,NA,Yhappy_G,684,1,NA,h,single,RG_congruent,friend
23851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,trapeze,kite,friendneutral,NA,Yhappy_G,669,1,NA,h,pair,RG_congruent,friendneutral
23951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,pentagon,NA,you,NA,Yhappy_G,721,1,NA,g,single,RG_congruent,you
24051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,pentagon,square,youhappy,NA,Yhappy_G,591,1,NA,g,pair,RG_congruent,youhappy
24181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,646,1,NA,h,pair,RG_congruent,neutralfriend
24253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,trapeze,NA,friend,NA,Yhappy_G,606,1,NA,h,single,RG_congruent,friend
24351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,happy,NA,Yhappy_G,502,1,NA,g,single,RG_congruent,happy
24451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,pentagon,NA,you,NA,Yhappy_G,592,0,NA,h,single,RG_congruent,you
24551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,happy,NA,Yhappy_G,651,1,NA,g,single,RG_congruent,happy
24651,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,happyyou,NA,Yhappy_G,562,1,NA,g,pair,RG_congruent,happyyou
24751,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,kite,NA,neutral,NA,Yhappy_G,576,1,NA,h,single,RG_congruent,neutral
24851,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400,square,NA,happy,NA,Yhappy_G,619,1,NA,g,single,RG_congruent,happy
24951,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,happy,NA,Yhappy_G,595,1,NA,g,single,RG_congruent,happy
25051,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,square,pentagon,happyyou,NA,Yhappy_G,665,1,NA,g,pair,RG_congruent,happyyou
25181,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,kite,NA,neutral,NA,Yhappy_G,688,1,NA,h,single,RG_congruent,neutral
25253,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,happy,NA,Yhappy_G,659,1,NA,g,single,RG_congruent,happy
25351,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,400; -400,kite,trapeze,neutralfriend,NA,Yhappy_G,673,1,NA,h,pair,RG_congruent,neutralfriend
25451,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,happy,NA,Yhappy_G,518,1,NA,g,single,RG_congruent,happy
25551,8,52,18,female,Bachelor degree,right-handed,RG1_YH,3,-400,square,NA,happy,NA,Yhappy_G,516,1,NA,g,single,RG_congruent,happy
25651,8,52,18,female,Bachelor degree,right-handed,donation,NA,NA,NA,NA,NA,NA,NA,17441,0,NA,250,NA,donation,NA
25751,8,52,18,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,28313,0,1,Slightly disagree,NA,SWL,NA
25851,8,52,18,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,28313,0,2,Neither agree nor disagree,NA,SWL,NA
25951,8,52,18,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,28313,0,3,Slightly disagree,NA,SWL,NA
26051,8,52,18,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,28313,0,4,Slightly disagree,NA,SWL,NA
26181,8,52,18,female,Bachelor degree,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,28313,0,5,Strongly disagree,NA,SWL,NA
26253,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,1,1 I feel sad much of the time,NA,BDI,NA
26351,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,2,1 I feel more discouraged about my future than I used to be,NA,BDI,NA
26451,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,3,1 I have failed more than I should have,NA,BDI,NA
26551,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,4,2 I get very little pleasure from the things I used to enjoy,NA,BDI,NA
26651,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,5,2 I feel quite guilty most of the time,NA,BDI,NA
26751,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,6,3 I feel I am being punished,NA,BDI,NA
26851,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,7,3 I dislike myself,NA,BDI,NA
26951,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,8,2 I criticize myself for all of my faults,NA,BDI,NA
27051,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,9,"1 I have thoughts of killing myself, but I 	would not carry them out",NA,BDI,NA
27181,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,10,"3 I feel like crying, but I can't",NA,BDI,NA
27253,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,11,1 I feel more restless or wound up than usual,NA,BDI,NA
27351,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,12,2 I have lost most of my interest in other people or things,NA,BDI,NA
27451,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,13,0 I make decisions about as well as ever,NA,BDI,NA
27551,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,14,2 I feel more worthless as compared to other people,NA,BDI,NA
27651,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,15,2 I don't have enough energy to do very much,NA,BDI,NA
27751,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,16,2a I sleep a lot more than usual,NA,BDI,NA
27851,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,17,1 I am more irritable than usual,NA,BDI,NA
27951,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,18,2a My appetite is much less than before,NA,BDI,NA
28051,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,19,1 I can't concentrate as well as usual,NA,BDI,NA
28181,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,20,1 I get more tired or fatigued more easily than usual,NA,BDI,NA
28253,8,52,18,female,Bachelor degree,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,119899,0,21,0 I have not noticed any recent change in my interest in sex,NA,BDI,NA
28351,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,1,Disagree a little,NA,BFI,NA
28451,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,2,Disagree a little,NA,BFI,NA
28551,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,3,Agree a little,NA,BFI,NA
28651,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,4,Agree a little,NA,BFI,NA
28751,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,5,Disagree a little,NA,BFI,NA
28851,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,6,Strongly agree,NA,BFI,NA
28951,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,7,Neither agree nor disagree,NA,BFI,NA
29051,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,8,Agree a little,NA,BFI,NA
29181,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,9,Agree a little,NA,BFI,NA
29253,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,10,Agree a little,NA,BFI,NA
29351,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,11,Disagree a little,NA,BFI,NA
29451,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,12,Strongly disagree,NA,BFI,NA
29551,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,13,Agree a little,NA,BFI,NA
29651,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,14,Agree a little,NA,BFI,NA
29751,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,15,Neither agree nor disagree,NA,BFI,NA
29851,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,16,Agree a little,NA,BFI,NA
29951,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,17,Agree a little,NA,BFI,NA
30051,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,18,Disagree a little,NA,BFI,NA
30181,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,19,Disagree a little,NA,BFI,NA
30253,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,20,Strongly agree,NA,BFI,NA
30351,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,21,Agree a little,NA,BFI,NA
30451,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,22,Disagree a little,NA,BFI,NA
30551,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,23,Agree a little,NA,BFI,NA
30651,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,24,Neither agree nor disagree,NA,BFI,NA
30751,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,25,Neither agree nor disagree,NA,BFI,NA
30851,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,26,Agree a little,NA,BFI,NA
30951,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,27,Strongly agree,NA,BFI,NA
31051,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,28,Disagree a little,NA,BFI,NA
31181,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,29,Agree a little,NA,BFI,NA
31253,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,30,Agree a little,NA,BFI,NA
31351,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,31,Agree a little,NA,BFI,NA
31451,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,32,Agree a little,NA,BFI,NA
31551,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,33,Disagree a little,NA,BFI,NA
31651,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,34,Agree a little,NA,BFI,NA
31751,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,35,Agree a little,NA,BFI,NA
31851,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,36,Agree a little,NA,BFI,NA
31951,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,37,Disagree a little,NA,BFI,NA
32051,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,38,Agree a little,NA,BFI,NA
32181,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,39,Agree a little,NA,BFI,NA
32253,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,40,Agree a little,NA,BFI,NA
32351,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,41,Agree a little,NA,BFI,NA
32451,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,42,Agree a little,NA,BFI,NA
32551,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,43,Agree a little,NA,BFI,NA
32651,8,52,18,female,Bachelor degree,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,186575,0,44,Agree a little,NA,BFI,NA
32751,8,52,18,female,Bachelor degree,right-handed,NA,NA,center,triangle,NA,NA,NA,NA,20340,NA,NA,1,NA,NA,NA
32851,8,52,18,female,Bachelor degree,right-handed,NA,NA,center,diamond,NA,NA,NA,NA,22531,NA,NA,1,NA,NA,NA
32951,8,52,18,female,Bachelor degree,right-handed,NA,NA,center,octagon,NA,NA,NA,NA,41062,NA,NA,1,NA,NA,NA
